cpd,dose,landmark_genes,moa,MAS,TAS
tozasertib,6,217871_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202870_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,208891_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,213384_x_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202240_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202095_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,212644_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202954_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,204000_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201626_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,208763_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,217784_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201292_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201664_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,203046_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202284_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202733_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201432_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,212665_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201849_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202022_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202382_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,201710_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,209341_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,218290_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,210788_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,205398_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,208708_x_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,212694_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,204781_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,209608_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,219061_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,202705_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,218346_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,205562_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,204826_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,218529_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
trifluridine,4,204000_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,201896_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,202431_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,203919_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,202284_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,205895_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,203409_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,208708_x_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,217761_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,218346_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,4,219352_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8123100395015658,0.2232624413764594
trifluridine,5,209682_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,214062_x_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,203952_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202332_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202246_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,212143_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202240_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,204514_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,205451_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,201032_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202431_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,203616_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,209662_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202284_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202733_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,205895_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,201795_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,203409_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,201412_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202825_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202148_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,207700_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202388_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,208708_x_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202500_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,203379_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,213150_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,221779_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202927_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,218175_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,219222_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,209710_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,218346_s_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,218807_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,209260_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,202963_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
trifluridine,5,204662_at,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,0.8418514314129899,0.26712537363731903
ursolic-acid,6,221539_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,202887_s_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,208763_s_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,201761_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,201397_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,212811_x_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,218104_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,202720_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,218145_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
ursolic-acid,6,211071_s_at,11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor,0.7164822136832888,0.16658143342400292
valrubicin,3,201591_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8180651179735793,0.0966338480118684
valrubicin,3,202284_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8180651179735793,0.0966338480118684
valrubicin,3,218346_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8180651179735793,0.0966338480118684
valrubicin,4,222103_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,208992_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,218619_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,208905_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,202240_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,217784_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,202431_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,202284_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,201361_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,202733_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,201795_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,212815_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,201503_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,56197_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,212871_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,204781_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,218346_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,202963_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
valrubicin,4,204126_s_at,DNA inhibitor|Topoisomerase inhibitor,0.8736490320778768,0.23618913886429946
vanoxerine,6,201626_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
vanoxerine,6,208647_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
vanoxerine,6,201761_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
vanoxerine,6,202382_s_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
vanoxerine,6,202847_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
vanoxerine,6,201397_at,Dopamine uptake inhibitor,0.7070519564450898,0.10674091659680876
volasertib,1,202627_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,204748_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,201693_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,204420_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,202507_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,204725_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,202870_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,216598_s_at,PLK inhibitor,0.8374405245688799,0.270396289333564
volasertib,1,201555_at,PLK inhibitor,0.8374405245688799,0.270396289333564
