target	dose	assay	avg_precision	no_of_compounds_per_target	median_correlation
FKBP1A	10 uM	Cell Painting	0.010638297872340425	2	0.20864104003537556
FKBP1A	10 uM	L1000	0.006711409395973154	2	0.16005246855480992
FKBP1A	All	Cell Painting	0.0023512702713971165	12	0.15029661979795872
FKBP1A	All	L1000	0.0015550649378393347	12	0.12272290106157965
FKBP1A|MTOR	0.04 uM	Cell Painting	0.027353604308516306	11	0.10207486065767224
FKBP1A|MTOR	0.04 uM	L1000	0.5069658048809611	11	0.11609460525353266
FKBP1A|MTOR	0.12 uM	Cell Painting	0.042387784957424124	11	0.14549487037863246
FKBP1A|MTOR	0.12 uM	L1000	0.6356528577090341	11	0.1513483052259093
FKBP1A|MTOR	0.37 uM	Cell Painting	0.2286727374076646	11	0.27093796537222176
FKBP1A|MTOR	0.37 uM	L1000	0.7327283722078242	11	0.3507789407399174
FKBP1A|MTOR	1.11 uM	Cell Painting	0.06298198073663984	11	0.2604377630459988
FKBP1A|MTOR	1.11 uM	L1000	0.8069648346822259	11	0.4128755241626587
FKBP1A|MTOR	3.33 uM	Cell Painting	0.1234671228338719	11	0.2553098548221008
FKBP1A|MTOR	3.33 uM	L1000	0.8062128762710158	11	0.4805821174231497
FKBP1A|MTOR	10 uM	Cell Painting	0.11938315770235688	11	0.2738526729253138
FKBP1A|MTOR	10 uM	L1000	0.7575719198059623	11	0.471076760091577
FKBP1A|MTOR	All	Cell Painting	0.05403944817437592	66	0.21816442255213964
FKBP1A|MTOR	All	L1000	0.678099408937722	66	0.36267636694853767
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.04 uM	Cell Painting	0.012792538555107324	12	0.004538219301949937
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.04 uM	L1000	0.021330779900963402	12	0.036018631742530845
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.12 uM	Cell Painting	0.008919412684634517	12	0.004803434293279903
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.12 uM	L1000	0.017972157758686963	12	0.042687157651423446
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.37 uM	Cell Painting	0.02328792881093299	12	-0.003240320765991763
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.37 uM	L1000	0.016005112214378614	12	0.013262328746101492
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	1.11 uM	Cell Painting	0.015833532847664887	12	0.011655726199614707
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	1.11 uM	L1000	0.02615603147196811	12	0.02886078623522007
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	3.33 uM	Cell Painting	0.027903890638889664	12	0.03308675471495151
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	3.33 uM	L1000	0.01670530224348182	12	0.04327176961200496
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10 uM	Cell Painting	0.06806649811972271	12	0.06133971338937103
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10 uM	L1000	0.13410873166731155	12	0.08441879896358202
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	All	Cell Painting	0.013290338126324295	72	0.01391220212290726
FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	All	L1000	0.01347874809011371	72	0.028418163951326073
FLT1|FLT4|KDR|MET	0.04 uM	Cell Painting	0.020121206881379184	17	0.005041764802564718
FLT1|FLT4|KDR|MET	0.04 uM	L1000	0.019167857158653406	17	0.035711664625733275
FLT1|FLT4|KDR|MET	0.12 uM	Cell Painting	0.021286978966391087	17	0.005624592693066609
FLT1|FLT4|KDR|MET	0.12 uM	L1000	0.050574254470040575	17	0.03756027501103979
FLT1|FLT4|KDR|MET	0.37 uM	Cell Painting	0.016008219761224088	17	0.0035805663531562927
FLT1|FLT4|KDR|MET	0.37 uM	L1000	0.02034058554147175	17	0.02211798530717391
FLT1|FLT4|KDR|MET	1.11 uM	Cell Painting	0.024504832198279473	17	0.011478876627818636
FLT1|FLT4|KDR|MET	1.11 uM	L1000	0.027924424962624962	17	0.03628858364741257
FLT1|FLT4|KDR|MET	3.33 uM	Cell Painting	0.020422488447977095	17	0.018647269009044704
FLT1|FLT4|KDR|MET	3.33 uM	L1000	0.02360482040770491	17	0.01915270671744753
FLT1|FLT4|KDR|MET	10 uM	Cell Painting	0.020619279838676344	17	0.04111776614322674
FLT1|FLT4|KDR|MET	10 uM	L1000	0.022183154951724068	17	0.05717852606290599
FLT1|FLT4|KDR|MET	All	Cell Painting	0.017881343916699276	102	0.01024027385511775
FLT1|FLT4|KDR|MET	All	L1000	0.018502086345651057	102	0.02957330221001448
FLT3|PIM1|PIM2|PIM3	0.04 uM	Cell Painting	0.005645359478762317	5	0.02839905934278721
FLT3|PIM1|PIM2|PIM3	0.04 uM	L1000	0.08926643491661686	5	0.07734840723982339
FLT3|PIM1|PIM2|PIM3	0.12 uM	Cell Painting	0.008134666540610465	5	0.027797531129065002
FLT3|PIM1|PIM2|PIM3	0.12 uM	L1000	0.0055795951959615175	5	-0.04197739870243736
FLT3|PIM1|PIM2|PIM3	0.37 uM	Cell Painting	0.007289421817277949	5	0.028669247007021642
FLT3|PIM1|PIM2|PIM3	0.37 uM	L1000	0.004762338341028826	5	-0.019461119147645083
FLT3|PIM1|PIM2|PIM3	1.11 uM	Cell Painting	0.012124875558278934	5	0.029156070948572164
FLT3|PIM1|PIM2|PIM3	1.11 uM	L1000	0.00829425617061354	5	-0.030101231124592148
FLT3|PIM1|PIM2|PIM3	3.33 uM	Cell Painting	0.0070769809508469846	5	0.003760039346895363
FLT3|PIM1|PIM2|PIM3	3.33 uM	L1000	0.003626727531703917	5	0.08290584690448782
FLT3|PIM1|PIM2|PIM3	10 uM	Cell Painting	0.005051052889210867	5	0.032505770080961296
FLT3|PIM1|PIM2|PIM3	10 uM	L1000	0.0033782134585457297	5	0.0029690637801948515
FLT3|PIM1|PIM2|PIM3	All	Cell Painting	0.004198790935958502	30	0.028393348944218258
FLT3|PIM1|PIM2|PIM3	All	L1000	0.0038613347284025762	30	0.017937082786328645
FLT3|PLK1|PLK2|PLK3	0.04 uM	Cell Painting	0.5051243715529569	7	0.004244649804319983
FLT3|PLK1|PLK2|PLK3	0.04 uM	L1000	0.17351268429748684	7	0.05476100487933321
FLT3|PLK1|PLK2|PLK3	0.12 uM	Cell Painting	0.38247972576127226	7	0.03393273968438884
FLT3|PLK1|PLK2|PLK3	0.12 uM	L1000	0.18915949191790046	7	-0.012862959397859922
FLT3|PLK1|PLK2|PLK3	0.37 uM	Cell Painting	0.5038054427832117	7	0.015085954382354069
FLT3|PLK1|PLK2|PLK3	0.37 uM	L1000	0.17756144869592264	7	0.03556713624519749
FLT3|PLK1|PLK2|PLK3	1.11 uM	Cell Painting	0.5043668124038397	7	0.006172196510162975
FLT3|PLK1|PLK2|PLK3	1.11 uM	L1000	0.1855677865526817	7	0.043405439338543905
FLT3|PLK1|PLK2|PLK3	3.33 uM	Cell Painting	0.5096226731414997	7	0.04763218952819176
FLT3|PLK1|PLK2|PLK3	3.33 uM	L1000	0.13782182016532646	7	0.08028254905834567
FLT3|PLK1|PLK2|PLK3	10 uM	Cell Painting	0.5466718504840377	7	0.17141695015990188
FLT3|PLK1|PLK2|PLK3	10 uM	L1000	0.04469120358889582	7	0.019530956159152776
FLT3|PLK1|PLK2|PLK3	All	Cell Painting	0.3928370043934257	42	0.041556336281041995
FLT3|PLK1|PLK2|PLK3	All	L1000	0.1273228040172273	42	0.04760287029532003
FNTA|FNTB	0.04 uM	Cell Painting	0.005139268231537558	3	0.019493822025181178
FNTA|FNTB	0.04 uM	L1000	0.0031481121058777733	3	-0.002476279869215623
FNTA|FNTB	0.12 uM	Cell Painting	0.003525729540642548	3	0.017165625928597716
FNTA|FNTB	0.12 uM	L1000	0.0017879095211752413	3	-0.1533846850377494
FNTA|FNTB	0.37 uM	Cell Painting	0.004069410319410319	3	-0.004862467074990404
FNTA|FNTB	0.37 uM	L1000	0.002634506682145473	3	-0.01036000169283992
FNTA|FNTB	1.11 uM	Cell Painting	0.0045962154896081065	3	0.03364358572160918
FNTA|FNTB	1.11 uM	L1000	0.00260727503084053	3	0.05539875160367678
FNTA|FNTB	3.33 uM	Cell Painting	0.03731060606060606	3	0.09395082192165755
FNTA|FNTB	3.33 uM	L1000	0.003284516608298843	3	0.04417224318703313
FNTA|FNTB	10 uM	Cell Painting	0.0029828502791556374	3	0.07678394652096993
FNTA|FNTB	10 uM	L1000	0.006291989664082688	3	0.03763755662888513
FNTA|FNTB	All	Cell Painting	0.00779092529478713	18	0.06476925754324361
FNTA|FNTB	All	L1000	0.0015432374805883905	18	0.03955914749430046
FNTA|HRAS|KRAS|NRAS	0.04 uM	Cell Painting	0.010748299319727893	3	0.019493822025181178
FNTA|HRAS|KRAS|NRAS	0.04 uM	L1000	0.0031886303658329902	3	-0.002476279869215623
FNTA|HRAS|KRAS|NRAS	0.12 uM	Cell Painting	0.006753909282466452	3	0.017165625928597716
FNTA|HRAS|KRAS|NRAS	0.12 uM	L1000	0.0027429299689573665	3	-0.1533846850377494
FNTA|HRAS|KRAS|NRAS	0.37 uM	Cell Painting	0.003455496761027929	3	-0.004862467074990404
FNTA|HRAS|KRAS|NRAS	0.37 uM	L1000	0.002335498244056243	3	-0.01036000169283992
FNTA|HRAS|KRAS|NRAS	1.11 uM	Cell Painting	0.003747863367612856	3	0.03364358572160918
FNTA|HRAS|KRAS|NRAS	1.11 uM	L1000	0.0030746264568525137	3	0.05539875160367678
FNTA|HRAS|KRAS|NRAS	3.33 uM	Cell Painting	0.04509132420091324	3	0.09395082192165755
FNTA|HRAS|KRAS|NRAS	3.33 uM	L1000	0.00425139228059995	3	0.04417224318703313
FNTA|HRAS|KRAS|NRAS	10 uM	Cell Painting	0.007172031508314695	3	0.07678394652096993
FNTA|HRAS|KRAS|NRAS	10 uM	L1000	0.012481985960671283	3	0.03763755662888513
FNTA|HRAS|KRAS|NRAS	All	Cell Painting	0.0040895344006268925	18	0.06476925754324361
FNTA|HRAS|KRAS|NRAS	All	L1000	0.001944000586475281	18	0.03955914749430046
FNTA|NFKB1	0.04 uM	Cell Painting	0.008218143881872168	5	0.02510718035136989
FNTA|NFKB1	0.04 uM	L1000	0.004080879619323095	5	0.014716979403350192
FNTA|NFKB1	0.12 uM	Cell Painting	0.005120678215037155	5	0.035166154994617824
FNTA|NFKB1	0.12 uM	L1000	0.005902014425603489	5	0.023322535923431642
FNTA|NFKB1	0.37 uM	Cell Painting	0.010962688102983712	5	0.032326704070491506
FNTA|NFKB1	0.37 uM	L1000	0.003040639381889316	5	0.05353913283073728
FNTA|NFKB1	1.11 uM	Cell Painting	0.00998580074491825	5	0.04363865944417365
FNTA|NFKB1	1.11 uM	L1000	0.00530170836412492	5	0.03903848389647673
FNTA|NFKB1	3.33 uM	Cell Painting	0.014644590085711466	5	0.050352537328569105
FNTA|NFKB1	3.33 uM	L1000	0.01789910625459948	5	0.04339545920707174
FNTA|NFKB1	10 uM	Cell Painting	0.007285576452827021	5	0.03462223175350769
FNTA|NFKB1	10 uM	L1000	0.00455991659268222	5	0.015740852001026612
FNTA|NFKB1	All	Cell Painting	0.005829682921878578	30	0.04498183216801966
FNTA|NFKB1	All	L1000	0.004089957130666571	30	0.029901967008785356
FPR1	0.04 uM	Cell Painting	0.0011560693641618498	2	-0.043434139615537035
FPR1	0.04 uM	L1000	0.0017482517482517483	2	-3.762493987480323e-4
FPR1	0.12 uM	Cell Painting	0.0011547344110854503	2	-0.049287843922775555
FPR1	0.12 uM	L1000	0.001519756838905775	2	0.014501364677601512
FPR1	0.37 uM	Cell Painting	0.0011547344110854503	2	-0.04752003798542675
FPR1	0.37 uM	L1000	0.001455604075691412	2	-0.0782548168038373
FPR1	1.11 uM	Cell Painting	0.0020876826722338203	2	0.034983614600801065
FPR1	1.11 uM	L1000	0.0625	2	0.21882422306395244
FPR1	3.33 uM	Cell Painting	0.0024630541871921183	2	0.03486115027249444
FPR1	3.33 uM	L1000	0.001215066828675577	2	-0.024165863238736356
FPR1	10 uM	Cell Painting	0.002898550724637681	2	0.027669214994239525
FPR1	10 uM	L1000	0.0012484394506866417	2	-0.07523976946339672
FPR1	All	Cell Painting	6.855228875371676e-4	12	0.036558952012548426
FPR1	All	L1000	9.277455800927681e-4	12	0.04107267414166712
FURIN|TNF	0.04 uM	Cell Painting	0.17507756017243442	7	0.007513474892522852
FURIN|TNF	0.04 uM	L1000	0.007554619023427473	7	0.03721832727106306
FURIN|TNF	0.12 uM	Cell Painting	0.08658752851599377	7	0.02273730615680647
FURIN|TNF	0.12 uM	L1000	0.021950998542428952	7	0.04372601384109221
FURIN|TNF	0.37 uM	Cell Painting	0.04870853880608871	7	0.0013430989759025086
FURIN|TNF	0.37 uM	L1000	0.01247146853408998	7	0.06638663922755335
FURIN|TNF	1.11 uM	Cell Painting	0.0772929922975119	7	0.03384547659119242
FURIN|TNF	1.11 uM	L1000	0.00930015192160865	7	0.018491375818721335
FURIN|TNF	3.33 uM	Cell Painting	0.07972253766439276	7	0.021318936292710776
FURIN|TNF	3.33 uM	L1000	0.015280560793192203	7	0.01561117805324776
FURIN|TNF	10 uM	Cell Painting	0.03871709145641977	7	2.478687051229158e-4
FURIN|TNF	10 uM	L1000	0.019634005351354462	7	0.03883520671785337
FURIN|TNF	All	Cell Painting	0.04641985633283748	42	0.018007294022928274
FURIN|TNF	All	L1000	0.009477898532644479	42	0.04890840239783262
GAA|GANAB|GANC|MGAM	0.04 uM	Cell Painting	0.0024891024370913414	3	0.025710809098836145
GAA|GANAB|GANC|MGAM	0.04 uM	L1000	0.0030973983572189574	3	0.07088006172508382
GAA|GANAB|GANC|MGAM	0.12 uM	Cell Painting	0.0030191278975522776	3	0.022107581689671887
GAA|GANAB|GANC|MGAM	0.12 uM	L1000	0.002917148044231721	3	0.02398300804385607
GAA|GANAB|GANC|MGAM	0.37 uM	Cell Painting	0.0021313825525994014	3	-0.015682354489457904
GAA|GANAB|GANC|MGAM	0.37 uM	L1000	0.013845286967721162	3	0.02546952556127463
GAA|GANAB|GANC|MGAM	1.11 uM	Cell Painting	0.0022902849193929004	3	-0.008011609573091952
GAA|GANAB|GANC|MGAM	1.11 uM	L1000	0.030800094406419634	3	0.014461975657872017
GAA|GANAB|GANC|MGAM	3.33 uM	Cell Painting	0.003987240829346092	3	-0.014969403989408362
GAA|GANAB|GANC|MGAM	3.33 uM	L1000	0.0025941841853959033	3	-0.021185250933911718
GAA|GANAB|GANC|MGAM	10 uM	Cell Painting	0.006565409967565305	3	0.005791810771330804
GAA|GANAB|GANC|MGAM	10 uM	L1000	0.0019987780396264294	3	-0.03640101130655335
GAA|GANAB|GANC|MGAM	All	Cell Painting	0.00184090841862953	18	0.017840440564687317
GAA|GANAB|GANC|MGAM	All	L1000	0.0021257335148270376	18	0.05498076975804906
GABRA1	0.04 uM	Cell Painting	0.015384780853389471	13	0.008815871162492158
GABRA1	0.04 uM	L1000	0.014965609551694837	13	0.05251190458912552
GABRA1	0.12 uM	Cell Painting	0.017735377508961116	13	0.014399274910418973
GABRA1	0.12 uM	L1000	0.012792320622676727	13	0.03211283742270166
GABRA1	0.37 uM	Cell Painting	0.018651399336820473	13	0.003029089605113827
GABRA1	0.37 uM	L1000	0.014678185516883067	13	0.021838172993891992
GABRA1	1.11 uM	Cell Painting	0.014237641797653808	13	9.973916702037257e-4
GABRA1	1.11 uM	L1000	0.03551071202288325	13	0.03509207621902912
GABRA1	3.33 uM	Cell Painting	0.01255542342636744	13	0.008156443723739413
GABRA1	3.33 uM	L1000	0.02255254639970598	13	0.029789623904820456
GABRA1	10 uM	Cell Painting	0.01515068128347214	13	0.014699193762986978
GABRA1	10 uM	L1000	0.015402763601993639	13	0.015180393470901013
GABRA1	All	Cell Painting	0.014012414997180232	78	0.009136392977739367
GABRA1	All	L1000	0.015238079276461257	78	0.037083562776336065
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.04 uM	Cell Painting	0.014242850067932073	13	0.008815871162492158
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.04 uM	L1000	0.016640068979138386	13	0.05251190458912552
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.12 uM	Cell Painting	0.014148193580105967	13	0.014399274910418973
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.12 uM	L1000	0.024280989433794357	13	0.03211283742270166
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.37 uM	Cell Painting	0.012731364336270111	13	0.003029089605113827
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	0.37 uM	L1000	0.012956337717213804	13	0.021838172993891992
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	1.11 uM	Cell Painting	0.010408313766060686	13	9.973916702037257e-4
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	1.11 uM	L1000	0.0203620803921134	13	0.03509207621902912
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	3.33 uM	Cell Painting	0.014028568022557059	13	0.008156443723739413
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	3.33 uM	L1000	0.018926332092659405	13	0.029789623904820456
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	10 uM	Cell Painting	0.014921673323135789	13	0.014699193762986978
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	10 uM	L1000	0.01315428531177242	13	0.015180393470901013
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	All	Cell Painting	0.012212018818417306	78	0.009136392977739367
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6	All	L1000	0.015104884330306687	78	0.037083562776336065
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.04 uM	Cell Painting	0.020649650503071083	14	0.0013583024114673652
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.04 uM	L1000	0.01178748879737384	14	0.03954148520883634
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.12 uM	Cell Painting	0.030345432181967266	14	0.012607855255531772
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.12 uM	L1000	0.017444752364918752	14	0.0330114355390383
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.37 uM	Cell Painting	0.03335730571763781	14	0.0029045587564275432
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.37 uM	L1000	0.015768661952142146	14	0.03975961947064379
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	1.11 uM	Cell Painting	0.015477383211056872	14	-6.056556486435539e-4
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	1.11 uM	L1000	0.019443581088300077	14	0.031002118098474377
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	3.33 uM	Cell Painting	0.011857268108730622	14	0.009480763121252745
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	3.33 uM	L1000	0.014153401518204054	14	0.036104799694758966
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	10 uM	Cell Painting	0.012215439372545503	14	0.022563130898366313
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	10 uM	L1000	0.01357648908477655	14	0.010362040195770986
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	All	Cell Painting	0.01361588872534894	84	0.008893287729165218
GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	All	L1000	0.011651426574805133	84	0.03665325837301748
GABRA1|GABRA2|GABRA3|GABRA5	0.04 uM	Cell Painting	0.025263267556974712	13	0.008815871162492158
GABRA1|GABRA2|GABRA3|GABRA5	0.04 uM	L1000	0.013749064700459996	13	0.05251190458912552
GABRA1|GABRA2|GABRA3|GABRA5	0.12 uM	Cell Painting	0.016263995417104125	13	0.014399274910418973
GABRA1|GABRA2|GABRA3|GABRA5	0.12 uM	L1000	0.011396990546336779	13	0.03211283742270166
GABRA1|GABRA2|GABRA3|GABRA5	0.37 uM	Cell Painting	0.011548188036878994	13	0.003029089605113827
GABRA1|GABRA2|GABRA3|GABRA5	0.37 uM	L1000	0.022985242207841275	13	0.021838172993891992
GABRA1|GABRA2|GABRA3|GABRA5	1.11 uM	Cell Painting	0.013803243448672505	13	9.973916702037257e-4
GABRA1|GABRA2|GABRA3|GABRA5	1.11 uM	L1000	0.015504076853744091	13	0.03509207621902912
GABRA1|GABRA2|GABRA3|GABRA5	3.33 uM	Cell Painting	0.014695308593898983	13	0.008156443723739413
GABRA1|GABRA2|GABRA3|GABRA5	3.33 uM	L1000	0.015683029057329653	13	0.029789623904820456
GABRA1|GABRA2|GABRA3|GABRA5	10 uM	Cell Painting	0.010087388063208347	13	0.014699193762986978
GABRA1|GABRA2|GABRA3|GABRA5	10 uM	L1000	0.014205689813548793	13	0.015180393470901013
GABRA1|GABRA2|GABRA3|GABRA5	All	Cell Painting	0.011367248817237515	78	0.009136392977739367
GABRA1|GABRA2|GABRA3|GABRA5	All	L1000	0.013034283271248927	78	0.037083562776336065
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.04 uM	Cell Painting	0.013579015079943468	13	0.008815871162492158
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.04 uM	L1000	0.01960967520515309	13	0.05251190458912552
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.12 uM	Cell Painting	0.014001006153869268	13	0.014399274910418973
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.12 uM	L1000	0.018531719345101574	13	0.03211283742270166
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.37 uM	Cell Painting	0.01316486351427596	13	0.003029089605113827
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	0.37 uM	L1000	0.013597825721594528	13	0.021838172993891992
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	1.11 uM	Cell Painting	0.014970740998323887	13	9.973916702037257e-4
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	1.11 uM	L1000	0.019475338829827604	13	0.03509207621902912
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	3.33 uM	Cell Painting	0.01442029128422621	13	0.008156443723739413
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	3.33 uM	L1000	0.014467672590791594	13	0.029789623904820456
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	10 uM	Cell Painting	0.01536913871637649	13	0.014699193762986978
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	10 uM	L1000	0.01250052682832173	13	0.015180393470901013
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	All	Cell Painting	0.012126975948253382	78	0.009136392977739367
GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2	All	L1000	0.015292018427081337	78	0.037083562776336065
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.04 uM	Cell Painting	0.018640993693916634	16	0.005350899595477595
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.04 uM	L1000	0.0214465115047041	16	0.06306590380551555
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.12 uM	Cell Painting	0.0294415036766389	16	0.006307348269711358
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.12 uM	L1000	0.02121227229676977	16	0.03132263105530782
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.37 uM	Cell Painting	0.02286577591202606	16	0.005411278014775214
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	0.37 uM	L1000	0.027580776361850405	16	0.019603565905972918
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	1.11 uM	Cell Painting	0.02197663575498269	16	0.009960016485257663
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	1.11 uM	L1000	0.040191399445918846	16	0.02919496444965638
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	3.33 uM	Cell Painting	0.027401572285001695	16	0.009027006211361332
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	3.33 uM	L1000	0.021658425457665807	16	0.036336878668904254
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	10 uM	Cell Painting	0.022968153094764247	16	0.014699193762986978
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	10 uM	L1000	0.019080638117347504	16	0.01830460706846714
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	All	Cell Painting	0.017574194157603144	96	0.00934284094890844
GABRA1|GABRB2|GABRG2|GLRA1|GLRB	All	L1000	0.018659450211447225	96	0.03655551020302973
GABRB3|PDE4A	0.04 uM	Cell Painting	0.015445965057527536	17	0.003045375747528536
GABRB3|PDE4A	0.04 uM	L1000	0.018380017642064927	17	0.040397506724135966
GABRB3|PDE4A	0.12 uM	Cell Painting	0.016816101569802337	17	-0.003350171146007738
GABRB3|PDE4A	0.12 uM	L1000	0.040137071715435874	17	0.04225319794182943
GABRB3|PDE4A	0.37 uM	Cell Painting	0.01797242926536398	17	0.011160263070386622
GABRB3|PDE4A	0.37 uM	L1000	0.020341770698627748	17	0.03457065903474446
GABRB3|PDE4A	1.11 uM	Cell Painting	0.015050775320033074	17	0.001650780698785076
GABRB3|PDE4A	1.11 uM	L1000	0.04143690811409072	17	0.02731174678308581
GABRB3|PDE4A	3.33 uM	Cell Painting	0.021552685928252536	17	0.01273320311070291
GABRB3|PDE4A	3.33 uM	L1000	0.0185652748871503	17	0.02327703466669091
GABRB3|PDE4A	10 uM	Cell Painting	0.01935453777163246	17	0.017050621973059267
GABRB3|PDE4A	10 uM	L1000	0.02366375105488371	17	0.022131468460631003
GABRB3|PDE4A	All	Cell Painting	0.01602104901452556	102	0.005746844990824066
GABRB3|PDE4A	All	L1000	0.018080748451493465	102	0.032688549863485176
GHR|GHSR	0.04 uM	Cell Painting	0.015384615384615385	2	0.04294466676880885
