compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
latanoprost	3	10 uM	0.008	0.1234750222202649	Cell Painting	spherized	subsampled
lcl-161	3	10 uM	0.0	0.3856025159564646	Cell Painting	spherized	subsampled
ledipasvir	3	10 uM	0.0	0.3487518124511516	Cell Painting	spherized	subsampled
leflunomide	2	10 uM	0.006	0.275486913021168	Cell Painting	spherized	subsampled
lenalidomide	2	10 uM	0.005	0.2899124894605048	Cell Painting	spherized	subsampled
lenvatinib	2	10 uM	0.158	0.0630374189508195	Cell Painting	spherized	subsampled
lerisetron	3	10 uM	0.008	0.1208664527991838	Cell Painting	spherized	subsampled
lersivirine	4	10 uM	0.005	0.1012317200049527	Cell Painting	spherized	subsampled
lestaurtinib	2	10 uM	0.0	0.5984136093470798	Cell Painting	spherized	subsampled
letermovir	2	10 uM	0.009	0.231974969312207	Cell Painting	spherized	subsampled
levalbuterol	3	10 uM	0.099	0.0576591222378512	Cell Painting	spherized	subsampled
levamisole	3	10 uM	0.233	0.0352921046374952	Cell Painting	spherized	subsampled
levcromakalim	2	10 uM	0.683	-0.0110587894115613	Cell Painting	spherized	subsampled
levetiracetam	3	10 uM	0.065	0.0687003408759409	Cell Painting	spherized	subsampled
levobunolol	3	10 uM	0.023	0.0914893019158281	Cell Painting	spherized	subsampled
levocabastine	3	10 uM	0.143	0.0480885700864266	Cell Painting	spherized	subsampled
levocetirizine	3	10 uM	0.003	0.2021526520857115	Cell Painting	spherized	subsampled
levofloxacin	3	10 uM	0.003	0.1780490468628408	Cell Painting	spherized	subsampled
levomequitazine	3	10 uM	0.001	0.2532931232736709	Cell Painting	spherized	subsampled
levonorgestrel	3	10 uM	0.0	0.2948744874048898	Cell Painting	spherized	subsampled
levosimendan	4	10 uM	0.014	0.0759033254814979	Cell Painting	spherized	subsampled
levothyroxine	3	10 uM	0.045	0.0750176514333465	Cell Painting	spherized	subsampled
lgx818	2	10 uM	0.0	0.6241722046815396	Cell Painting	spherized	subsampled
licochalcone-a	2	10 uM	0.001	0.4548013488022077	Cell Painting	spherized	subsampled
lidamidine	3	10 uM	0.114	0.0537325597773662	Cell Painting	spherized	subsampled
lidocaine	3	10 uM	0.098	0.0579518134241244	Cell Painting	spherized	subsampled
lidoflazine	3	10 uM	0.0	0.7570043885712773	Cell Painting	spherized	subsampled
linezolid	2	10 uM	0.001	0.3877965104642815	Cell Painting	spherized	subsampled
linifanib	3	10 uM	0.0	0.7333124720481526	Cell Painting	spherized	subsampled
linopirdine	3	10 uM	0.0	0.3089808599755799	Cell Painting	spherized	subsampled
linsidomine	3	10 uM	0.662	-0.0040808711943016	Cell Painting	spherized	subsampled
linsitinib	3	10 uM	0.0	0.6409777669159066	Cell Painting	spherized	subsampled
liranaftate	3	10 uM	0.0	0.6037552729258708	Cell Painting	spherized	subsampled
lisinopril	3	10 uM	0.031	0.0840072283154912	Cell Painting	spherized	subsampled
lisofylline	3	10 uM	0.285	0.0304445862174512	Cell Painting	spherized	subsampled
lobenzarit	3	10 uM	0.024	0.0910335746040727	Cell Painting	spherized	subsampled
lodoxamide	3	10 uM	0.123	0.0515933482214745	Cell Painting	spherized	subsampled
lofexidine	3	10 uM	0.097	0.0587405458865167	Cell Painting	spherized	subsampled
lomeguatrib	3	10 uM	0.019	0.0946986101136462	Cell Painting	spherized	subsampled
lomerizine	3	10 uM	0.0	0.336064877065856	Cell Painting	spherized	subsampled
lomitapide	3	10 uM	0.0	0.4204525297585268	Cell Painting	spherized	subsampled
lonafarnib	2	10 uM	0.0	0.6060944935912678	Cell Painting	spherized	subsampled
lonidamine	2	10 uM	0.154	0.0652865253570265	Cell Painting	spherized	subsampled
loperamide	3	10 uM	0.0	0.6185009881163561	Cell Painting	spherized	subsampled
lopinavir	3	10 uM	0.0	0.4243876350718206	Cell Painting	spherized	subsampled
loratadine	3	10 uM	0.0	0.6994939556166587	Cell Painting	spherized	subsampled
lorazepam	3	10 uM	0.008	0.1256582318758108	Cell Painting	spherized	subsampled
lorcaserin	3	10 uM	0.015	0.1038801175339983	Cell Painting	spherized	subsampled
lorglumide	3	10 uM	0.311	0.0269741951979917	Cell Painting	spherized	subsampled
losmapimod	3	10 uM	0.006	0.1292676276373102	Cell Painting	spherized	subsampled
loxoprofen	2	10 uM	0.574	0.0014688058301106	Cell Painting	spherized	subsampled
lucitanib	3	10 uM	0.0	0.724326030840355	Cell Painting	spherized	subsampled
luliconazole	3	10 uM	0.006	0.1308925178358392	Cell Painting	spherized	subsampled
lupanine	3	10 uM	0.171	0.0435523273072379	Cell Painting	spherized	subsampled
lurasidone	2	10 uM	0.001	0.4153418409245233	Cell Painting	spherized	subsampled
lx1031	3	10 uM	0.008	0.1225670651635025	Cell Painting	spherized	subsampled
ly215490	3	10 uM	0.029	0.0871861216012122	Cell Painting	spherized	subsampled
ly2228820	3	10 uM	0.001	0.2568880122690031	Cell Painting	spherized	subsampled
ly2334737	3	10 uM	0.0	0.6461880393457134	Cell Painting	spherized	subsampled
ly2784544	3	10 uM	0.0	0.7897648429729709	Cell Painting	spherized	subsampled
ly2811376	3	10 uM	0.144	0.0475755949810474	Cell Painting	spherized	subsampled
ly2874455	3	10 uM	0.0	0.8109178236503392	Cell Painting	spherized	subsampled
ly2886721	3	10 uM	0.01	0.1180864225199843	Cell Painting	spherized	subsampled
macitentan	2	10 uM	0.001	0.4353956856348067	Cell Painting	spherized	subsampled
malotilate	3	10 uM	0.044	0.0753295038012524	Cell Painting	spherized	subsampled
manumycin-a	3	10 uM	0.0	0.4451767482420317	Cell Painting	spherized	subsampled
maprotiline	3	10 uM	0.0	0.3370647073828992	Cell Painting	spherized	subsampled
maraviroc	3	10 uM	0.103	0.0567603312218849	Cell Painting	spherized	subsampled
maribavir	2	10 uM	0.002	0.3306740354434943	Cell Painting	spherized	subsampled
marimastat	3	10 uM	0.0	0.3181399034352064	Cell Painting	spherized	subsampled
masitinib	3	10 uM	0.0	0.2843261029313063	Cell Painting	spherized	subsampled
masoprocol	2	10 uM	0.001	0.3903920662434212	Cell Painting	spherized	subsampled
maxacalcitol	3	10 uM	0.001	0.2304355835075862	Cell Painting	spherized	subsampled
mazindol	3	10 uM	0.017	0.1018011242970882	Cell Painting	spherized	subsampled
mbx-2982	3	10 uM	0.0	0.5309982036303359	Cell Painting	spherized	subsampled
mcpp	2	10 uM	0.019	0.1714877811870584	Cell Painting	spherized	subsampled
mebendazole	3	10 uM	0.0	0.4741980111387882	Cell Painting	spherized	subsampled
mecamylamine	3	10 uM	0.516	0.0086299325159586	Cell Painting	spherized	subsampled
meclofenamic-acid	3	10 uM	0.002	0.2111680578464095	Cell Painting	spherized	subsampled
meclozine	3	10 uM	0.004	0.1532174694874701	Cell Painting	spherized	subsampled
medroxyprogesterone-acetate	3	10 uM	0.0	0.4823930330999064	Cell Painting	spherized	subsampled
medrysone	3	10 uM	0.0	0.399406824263644	Cell Painting	spherized	subsampled
meglitinide	3	10 uM	0.223	0.035965895813211	Cell Painting	spherized	subsampled
meisoindigo	3	10 uM	0.018	0.0977845444431745	Cell Painting	spherized	subsampled
mek162	3	10 uM	0.0	0.4553005115096923	Cell Painting	spherized	subsampled
melatonin	3	10 uM	0.405	0.0187647681255403	Cell Painting	spherized	subsampled
meloxicam	2	10 uM	0.054	0.1165374996955967	Cell Painting	spherized	subsampled
melperone	3	10 uM	0.018	0.097309048111439	Cell Painting	spherized	subsampled
menadione	2	10 uM	0.0	0.569901664916106	Cell Painting	spherized	subsampled
mepacrine	3	10 uM	0.0	0.6804617808502436	Cell Painting	spherized	subsampled
mepazine	3	10 uM	0.001	0.2247109463583497	Cell Painting	spherized	subsampled
mephentermine	3	10 uM	0.087	0.0614353651479415	Cell Painting	spherized	subsampled
mepivacaine	4	10 uM	0.0	0.2857464880076886	Cell Painting	spherized	subsampled
mepyramine	2	10 uM	0.191	0.0561572060238682	Cell Painting	spherized	subsampled
merbarone	3	10 uM	0.0	0.4906618032811747	Cell Painting	spherized	subsampled
mericitabine	3	10 uM	0.0	0.5692827011522286	Cell Painting	spherized	subsampled
merimepodib	3	10 uM	0.0	0.582333455562077	Cell Painting	spherized	subsampled
mestranol	3	10 uM	0.0	0.3359494414344189	Cell Painting	spherized	subsampled
mesulergine	3	10 uM	0.004	0.1438381969859428	Cell Painting	spherized	subsampled
metamizole	2	10 uM	0.027	0.1535849079458013	Cell Painting	spherized	subsampled
metatinib	3	10 uM	0.0	0.4902202606471945	Cell Painting	spherized	subsampled
metenkephalin	3	10 uM	0.013	0.1089402401980803	Cell Painting	spherized	subsampled
metergoline	3	10 uM	0.0	0.4328667233101071	Cell Painting	spherized	subsampled
metformin	2	10 uM	0.536	0.0067801981715312	Cell Painting	spherized	subsampled
methazolamide	3	10 uM	0.265	0.0326612002885934	Cell Painting	spherized	subsampled
methimazole	3	10 uM	0.742	-0.0112502413442797	Cell Painting	spherized	subsampled
methiopril	3	10 uM	0.332	0.0240269572344589	Cell Painting	spherized	subsampled
methocarbamol	3	10 uM	0.231	0.0355064028165754	Cell Painting	spherized	subsampled
methoxsalen	3	10 uM	0.018	0.0993242900497574	Cell Painting	spherized	subsampled
methyldopa	3	10 uM	0.003	0.1765862450069622	Cell Painting	spherized	subsampled
methylnaltrexone	3	10 uM	0.0	0.5864756162191449	Cell Painting	spherized	subsampled
methylprednisolone	3	10 uM	0.001	0.2574186542235624	Cell Painting	spherized	subsampled
metixene	3	10 uM	0.001	0.2565875290228303	Cell Painting	spherized	subsampled
metoclopramide	2	10 uM	0.534	0.0071583702482195	Cell Painting	spherized	subsampled
metolazone	3	10 uM	0.004	0.1531596074739715	Cell Painting	spherized	subsampled
metoprolol	3	10 uM	0.003	0.1579063415343559	Cell Painting	spherized	subsampled
mf-101	3	10 uM	0.049	0.0724137708850689	Cell Painting	spherized	subsampled
mianserin	3	10 uM	0.003	0.2059550561963027	Cell Painting	spherized	subsampled
mibampator	2	10 uM	0.014	0.1970700826553285	Cell Painting	spherized	subsampled
mibefradil	3	10 uM	0.0	0.5270064246325084	Cell Painting	spherized	subsampled
miconazole	2	10 uM	0.009	0.2377672741089271	Cell Painting	spherized	subsampled
midodrine	3	10 uM	0.049	0.07245981186182	Cell Painting	spherized	subsampled
midostaurin	3	10 uM	0.0	0.4936686404094086	Cell Painting	spherized	subsampled
mifobate	3	10 uM	0.344	0.023227549334697	Cell Painting	spherized	subsampled
miglitol	3	10 uM	0.072	0.0666550858511586	Cell Painting	spherized	subsampled
milacemide	3	10 uM	0.387	0.0197413673920274	Cell Painting	spherized	subsampled
milnacipran	3	10 uM	0.306	0.0272917832864972	Cell Painting	spherized	subsampled
milrinone	3	10 uM	0.143	0.0479306106701268	Cell Painting	spherized	subsampled
minaprine	3	10 uM	0.068	0.0677923061459944	Cell Painting	spherized	subsampled
minoxidil	3	10 uM	0.0	0.2980022949655056	Cell Painting	spherized	subsampled
mirodenafil	3	10 uM	0.005	0.1364677098596169	Cell Painting	spherized	subsampled
mirtazapine	3	10 uM	0.073	0.0660791089213942	Cell Painting	spherized	subsampled
mitomycin-c	3	10 uM	0.0	0.8300748998819997	Cell Painting	spherized	subsampled
mk-0752	3	10 uM	0.003	0.1704103635421547	Cell Painting	spherized	subsampled
mk-0773	2	10 uM	0.049	0.12257280764055	Cell Painting	spherized	subsampled
mk-0812	3	10 uM	0.212	0.0370678097556857	Cell Painting	spherized	subsampled
mk-0893	3	10 uM	0.0	0.5115886139857099	Cell Painting	spherized	subsampled
mk-2461	3	10 uM	0.0	0.5349182438494011	Cell Painting	spherized	subsampled
mk-3207	3	10 uM	0.014	0.1068854779938838	Cell Painting	spherized	subsampled
mk-8033	2	10 uM	0.001	0.3886723372251433	Cell Painting	spherized	subsampled
mk-8245	3	10 uM	0.003	0.1579391210535654	Cell Painting	spherized	subsampled
mln0128	3	10 uM	0.0	0.5609222164682972	Cell Painting	spherized	subsampled
mln2480	2	10 uM	0.145	0.0689180180070029	Cell Painting	spherized	subsampled
mln9708	3	10 uM	0.0	0.7077433589405987	Cell Painting	spherized	subsampled
moclobemide	3	10 uM	0.262	0.0329421111518478	Cell Painting	spherized	subsampled
molindone	3	10 uM	0.152	0.0460393130029265	Cell Painting	spherized	subsampled
molsidomine	3	10 uM	0.001	0.226979752806523	Cell Painting	spherized	subsampled
moxidectin	3	10 uM	0.0	0.2783171222100559	Cell Painting	spherized	subsampled
moxifloxacin	3	10 uM	0.007	0.1287200968366811	Cell Painting	spherized	subsampled
moxisylyte	3	10 uM	0.096	0.0588675986807689	Cell Painting	spherized	subsampled
mozavaptan	3	10 uM	0.0	0.4575971618799243	Cell Painting	spherized	subsampled
mycophenolate-mofetil	3	10 uM	0.0	0.7742268256604093	Cell Painting	spherized	subsampled
mycophenolic-acid	3	10 uM	0.0	0.4777988724716229	Cell Painting	spherized	subsampled
n6022	3	10 uM	0.299	0.0283040399351461	Cell Painting	spherized	subsampled
nafamostat	3	10 uM	0.001	0.2280821507500049	Cell Painting	spherized	subsampled
naftidrofuryl	3	10 uM	0.166	0.0446909275353029	Cell Painting	spherized	subsampled
naftopidil	4	10 uM	0.001	0.1492492101364189	Cell Painting	spherized	subsampled
nalbuphine	2	10 uM	0.048	0.1232638963161546	Cell Painting	spherized	subsampled
naphazoline	2	10 uM	0.702	-0.0141705962747159	Cell Painting	spherized	subsampled
naproxen	2	10 uM	0.072	0.1004000384635634	Cell Painting	spherized	subsampled
naringenin	3	10 uM	0.01	0.1174450060446631	Cell Painting	spherized	subsampled
narlaprevir	2	10 uM	0.018	0.1776907034934819	Cell Painting	spherized	subsampled
nateglinide	2	10 uM	0.759	-0.0216596651530064	Cell Painting	spherized	subsampled
navitoclax	3	10 uM	0.0	0.277600198641493	Cell Painting	spherized	subsampled
nebivolol	3	10 uM	0.002	0.2133197447824892	Cell Painting	spherized	subsampled
nefiracetam	2	10 uM	0.134	0.0732662546340217	Cell Painting	spherized	subsampled
nefopam	3	10 uM	0.031	0.0834394416086261	Cell Painting	spherized	subsampled
nelarabine	3	10 uM	0.0	0.4056154061098099	Cell Painting	spherized	subsampled
nemonapride	3	10 uM	0.011	0.1121235656613671	Cell Painting	spherized	subsampled
nepafenac	3	10 uM	0.793	-0.0165973992427144	Cell Painting	spherized	subsampled
neratinib	3	10 uM	0.0	0.3525106004298874	Cell Painting	spherized	subsampled
nesbuvir	3	10 uM	0.011	0.1160526528725412	Cell Painting	spherized	subsampled
netupitant	3	10 uM	0.0	0.3436192202989717	Cell Painting	spherized	subsampled
nevirapine	2	10 uM	0.048	0.1243106252569373	Cell Painting	spherized	subsampled
niacin	3	10 uM	0.078	0.0632394679657499	Cell Painting	spherized	subsampled
nicaraven	3	10 uM	0.672	-0.0050643639713925	Cell Painting	spherized	subsampled
nicardipine	3	10 uM	0.0	0.2854415660325873	Cell Painting	spherized	subsampled
nicergoline	2	10 uM	0.088	0.0907637014599421	Cell Painting	spherized	subsampled
nicotinamide	3	10 uM	0.103	0.0563036754290182	Cell Painting	spherized	subsampled
nicotine	3	10 uM	0.242	0.0344903629017904	Cell Painting	spherized	subsampled
niguldipine	3	10 uM	0.011	0.1146961376185965	Cell Painting	spherized	subsampled
nikethamide	2	10 uM	0.147	0.0677416399536579	Cell Painting	spherized	subsampled
nilotinib	3	10 uM	0.0	0.4195117173492373	Cell Painting	spherized	subsampled
nimesulide	2	10 uM	0.05	0.1201399840620428	Cell Painting	spherized	subsampled
nimodipine	3	10 uM	0.001	0.2547041202318925	Cell Painting	spherized	subsampled
nintedanib	3	10 uM	0.0	0.5478893070003573	Cell Painting	spherized	subsampled
nisoxetine	2	10 uM	0.537	0.0067431273382878	Cell Painting	spherized	subsampled
nitrendipine	3	10 uM	0.006	0.1321775077941171	Cell Painting	spherized	subsampled
nizofenone	2	10 uM	0.143	0.0704252482865249	Cell Painting	spherized	subsampled
nms-1286937	3	10 uM	0.0	0.7447308577619116	Cell Painting	spherized	subsampled
norethindrone	3	10 uM	0.003	0.1703834199592471	Cell Painting	spherized	subsampled
norethisterone	2	10 uM	0.002	0.3287982947308764	Cell Painting	spherized	subsampled
norfloxacin	2	10 uM	0.144	0.0698890443717122	Cell Painting	spherized	subsampled
norgestrel	3	10 uM	0.006	0.133838568009727	Cell Painting	spherized	subsampled
nortriptyline	3	10 uM	0.0	0.471366462733572	Cell Painting	spherized	subsampled
noscapine	3	10 uM	0.018	0.0994568192605885	Cell Painting	spherized	subsampled
novobiocin	3	10 uM	0.189	0.0396038794990201	Cell Painting	spherized	subsampled
nsi-189	2	10 uM	0.333	0.0339955592314316	Cell Painting	spherized	subsampled
nutlin-3	3	10 uM	0.0	0.4464445623779509	Cell Painting	spherized	subsampled
nvp-dpp728	2	10 uM	0.203	0.0525981245767283	Cell Painting	spherized	subsampled
nxy-059	3	10 uM	0.01	0.1166171434316322	Cell Painting	spherized	subsampled
o6-benzylguanine	2	10 uM	0.59	-0.0001272848109487	Cell Painting	spherized	subsampled
odanacatib	3	10 uM	0.018	0.0978748986684738	Cell Painting	spherized	subsampled
ofloxacin	3	10 uM	0.432	0.0166061242751226	Cell Painting	spherized	subsampled
oglemilast	3	10 uM	0.001	0.2194131389045377	Cell Painting	spherized	subsampled
olaparib	3	10 uM	0.0	0.3798954024940335	Cell Painting	spherized	subsampled
olmesartan	2	10 uM	0.009	0.2426923192795083	Cell Painting	spherized	subsampled
omecamtiv-mecarbil	3	10 uM	0.003	0.165252724804962	Cell Painting	spherized	subsampled
omeprazole	2	10 uM	0.017	0.1813012507337043	Cell Painting	spherized	subsampled
ondansetron	2	10 uM	0.081	0.0931114601293917	Cell Painting	spherized	subsampled
oprozomib	3	10 uM	0.0	0.7842605142158584	Cell Painting	spherized	subsampled
orantinib	2	10 uM	0.003	0.3007344103892448	Cell Painting	spherized	subsampled
ore1001	3	10 uM	0.501	0.0100559627913304	Cell Painting	spherized	subsampled
org-9768	2	10 uM	0.541	0.0064058733398291	Cell Painting	spherized	subsampled
orlistat	2	10 uM	0.011	0.2036555189860846	Cell Painting	spherized	subsampled
orphenadrine	2	10 uM	0.011	0.2084811269846889	Cell Painting	spherized	subsampled
orteronel	3	10 uM	0.004	0.1536194438489443	Cell Painting	spherized	subsampled
oseltamivir-carboxylate	3	10 uM	0.85	-0.0227992272725799	Cell Painting	spherized	subsampled
ostarine	3	10 uM	0.005	0.136394031023312	Cell Painting	spherized	subsampled
otamixaban	3	10 uM	0.075	0.0655996444732949	Cell Painting	spherized	subsampled
otilonium	3	10 uM	0.005	0.135164817660675	Cell Painting	spherized	subsampled
ots167	2	10 uM	0.0	0.6354020184570021	Cell Painting	spherized	subsampled
oxandrolone	3	10 uM	0.057	0.0707906309725202	Cell Painting	spherized	subsampled
oxaprozin	2	10 uM	0.367	0.0292221223517708	Cell Painting	spherized	subsampled
oxatomide	4	10 uM	0.001	0.1553184969441458	Cell Painting	spherized	subsampled
oxfendazole	3	10 uM	0.0	0.3479627241985494	Cell Painting	spherized	subsampled
oxiconazole	3	10 uM	0.003	0.1838690672946097	Cell Painting	spherized	subsampled
oxiperomide	2	10 uM	0.0	0.7402242512892253	Cell Painting	spherized	subsampled
oxybenzone	3	10 uM	0.024	0.0902727278741508	Cell Painting	spherized	subsampled
oxybuprocaine	3	10 uM	0.001	0.2211168927828629	Cell Painting	spherized	subsampled
oxybutynin	3	10 uM	0.002	0.2135240435386433	Cell Painting	spherized	subsampled
oxymetazoline	2	10 uM	0.036	0.1414592651488613	Cell Painting	spherized	subsampled
oxypurinol	3	10 uM	0.484	0.0119750456575147	Cell Painting	spherized	subsampled
ozagrel	2	10 uM	0.017	0.1809297372049113	Cell Painting	spherized	subsampled
pa-824	3	10 uM	0.001	0.2481681539573659	Cell Painting	spherized	subsampled
paclitaxel	3	10 uM	0.0	0.6927250197727779	Cell Painting	spherized	subsampled
palbociclib	3	10 uM	0.0	0.5315278475837713	Cell Painting	spherized	subsampled
palmitoylethanolamide	3	10 uM	0.013	0.1076720960787722	Cell Painting	spherized	subsampled
palomid-529	3	10 uM	0.0	0.489074984930042	Cell Painting	spherized	subsampled
palonosetron	3	10 uM	0.003	0.205997902418646	Cell Painting	spherized	subsampled
palovarotene	3	10 uM	0.0	0.2754812126920046	Cell Painting	spherized	subsampled
papaverine	2	10 uM	0.001	0.4299501305072769	Cell Painting	spherized	subsampled
paracetamol	2	10 uM	0.598	-0.0008729367575295	Cell Painting	spherized	subsampled
